ResearchFieldId,ResearchFieldLabel,PaperId,PaperTitle
R104,Bioinformatics,R170690,Psychological Stress and Hospitalization for Childhood Asthma-a Nationwide Cohort Study in Two Nordic Countries
R104,Bioinformatics,R170685,Psychological and Social Factors Associated with Late Pregnancy Iron Deficiency Anaemia in Rural Viet Nam: A Population-Based Prospective Study
R104,Bioinformatics,R170676,Reliability and Validity of the CogState Battery Chinese Language Version in Schizophrenia
R104,Bioinformatics,R170692,Differences in Simulated Doctor and Patient Medical Decision Making: A Construal Level Perspective
R104,Bioinformatics,R170694,A Metatranscriptomic Approach to the Identification of Microbiota Associated with the Ant Formica exsecta
R104,Bioinformatics,R170687,Keep Your Opponents Close: Social Context Affects EEG and fEMG Linkage in a Turn-Based Computer Game
R104,Bioinformatics,R170700,Perceived Intelligence Is Associated with Measured Intelligence in Men but Not Women
R104,Bioinformatics,R170696,Chronic Clomipramine Treatment Reverses Core Symptom of Depression in Subordinate Tree Shrews
R104,Bioinformatics,R170706,Stakeholder Perspectives and Values when Setting Waterbird Population Targets: Implications for Flyway Management Planning in a European Context
R104,Bioinformatics,R170698,Work Characteristics and Personal Social Support as Determinants of Subjective Well-Being
R104,Bioinformatics,R170713,A Case Study in Serendipity: Environmental Researchers Use of Traditional and Social Media for Dissemination
R104,Bioinformatics,R170704,Singing-Related Activity in Anterior Forebrain of Male Zebra Finches Reflects Courtship Motivation for Target Females
R104,Bioinformatics,R170711,Coping Strategies as a Mediator of Posttraumatic Growth among Adult Survivors of the Wenchuan Earthquake
R104,Bioinformatics,R170709,Health-Related Quality of Life and Its Correlates among Chinese Migrants in Small- and Medium-Sized Enterprises in Two Cities of Guangdong
R104,Bioinformatics,R170715,Enrichment and Training Improve Cognition in Rats with Cortical Malformations
R104,Bioinformatics,R170721,Vision-Related Quality of Life in Herpetic Anterior Uveitis Patients
R104,Bioinformatics,R170719,"Workplace Social Capital and Mental Health among Chinese Employees: A Multi-Level, Cross-Sectional Study"
R104,Bioinformatics,R170702,Recipe for a Busy Bee: MicroRNAs in Honey Bee Caste Determination
R104,Bioinformatics,R170717,"General Practitioners Can Evaluate the Material, Social and Health Dimensions of Patient Social Status"
R104,Bioinformatics,R170726,Mirror-Mark Tests Performed on Jackdaws Reveal Potential Methodological Problems in the Use of Stickers in Avian Mark-Test Studies
R104,Bioinformatics,R170729,"Untangling the Influences of Voluntary Running, Environmental Complexity, Social Housing and Stress on Adult Hippocampal Neurogenesis"
R104,Bioinformatics,R170723,Instruments to Assess Secondhand Smoke Exposure in Large Cohorts of Never Smokers: The Smoke Scales
R104,Bioinformatics,R170731,Prenatal Adversities and Latino Children’s Autonomic Nervous System Reactivity Trajectories from 6 Months to 5 Years of Age
R104,Bioinformatics,R170733,The Self-Liking Brain: A VBM Study on the Structural Substrate of Self-Esteem
R104,Bioinformatics,R170738,Mate Recognition and Expression of Affective State in Croop Calls of Northern Bald Ibis (Geronticus eremita)
R104,Bioinformatics,R170736,"Social Cohesion, Social Participation, and HIV Related Risk among Female Sex Workers in Swaziland"
R104,Bioinformatics,R170741,Environmental Management in Small and Medium-Sized Companies: An Analysis from the Perspective of the Theory of Planned Behavior
R104,Bioinformatics,R170746,Environmental Conditions around Itineraries to Destinations as Correlates of Walking for Transportation among Adults: The RECORD Cohort Study
R104,Bioinformatics,R170748,Coping with Stress and Types of Burnout: Explanatory Power of Different Coping Strategies
R104,Bioinformatics,R170744,"Stereotype Awareness, Self-Esteem and Psychopathology in People with Psychosis"
R104,Bioinformatics,R170750,Association between Socioeconomic Factors and Cancer Risk: A Population Cohort Study in Scotland (1991-2006)
R104,Bioinformatics,R170758,Changes in Learning and Foraging Behaviour within Developing Bumble Bee (Bombus terrestris) Colonies
R104,Bioinformatics,R170756,The Relationship between the JobMatchTalent Test and the NEO PI-R: Construct Validation of an Instrument Designed for Recruitment of Personnel
R104,Bioinformatics,R170762,How Do You Say ‘Hello’? Personality Impressions from Brief Novel Voices
R104,Bioinformatics,R170752,Is Financial Hardship Associated with Reduced Health in Disability? The Case of Spinal Cord Injury in Switzerland
R104,Bioinformatics,R170760,Parents and Early Life Environment Affect Behavioral Development of Laying Hen Chickens
R104,Bioinformatics,R170764,Clinical- and Cost-Effectiveness of a Nurse Led Self-Management Intervention to Reduce Emergency Visits by People with Epilepsy
R104,Bioinformatics,R170769,Nutritional Transition in Children under Five Years and Women of Reproductive Age: A 15-Years Trend Analysis in Peru
R104,Bioinformatics,R170766,"Experiences of Social Harm and Changes in Sexual Practices among Volunteers Who Had Completed a Phase I/II HIV Vaccine Trial Employing HIV-1 DNA Priming and HIV-1 MVA Boosting in Dar es Salaam, Tanzania"
R104,Bioinformatics,R170780,"A Meta-Analysis of Self-Reported Achievement Goals and Nonself-Report Performance across Three Achievement Domains (Work, Sports, and Education)"
R104,Bioinformatics,R170778,Does D-Cycloserine Enhance Exposure Therapy for Anxiety Disorders in Humans? A Meta-Analysis
R104,Bioinformatics,R170776,"The Influence of Social Structure, Habitat, and Host Traits on the Transmission of Escherichia coli in Wild Elephants"
R104,Bioinformatics,R170788,Morbidity Patterns and Health Care Seeking Behavior among Older Widows in India
R104,Bioinformatics,R170771,Multiple White Matter Volume Reductions in Patients with Panic Disorder: Relationships between Orbitofrontal Gyrus Volume and Symptom Severity and Social Dysfunction
R104,Bioinformatics,R170774,Catastrophic Health Expenditure and Rural Household Impoverishment in China: What Role Does the New Cooperative Health Insurance Scheme Play?
R104,Bioinformatics,R170782,"High Fat, Low Carbohydrate Diet Limit Fear and Aggression in Göttingen Minipigs"
R104,Bioinformatics,R170790,Impairments in Goal-Directed Actions Predict Treatment Response to Cognitive-Behavioral Therapy in Social Anxiety Disorder
R104,Bioinformatics,R170784,Screening Primary-Care Patients Forgoing Health Care for Economic Reasons
R104,Bioinformatics,R170786,The Association of Income with Health Behavior Change and Disease Monitoring among Patients with Chronic Disease
R104,Bioinformatics,R170794,Reaction Time and Incident Cancer: 25 Years of Follow-Up of Study Members in the UK Health and Lifestyle Survey
R104,Bioinformatics,R170792,"Suicidality, Bullying and Other Conduct and Mental Health Correlates of Traumatic Brain Injury in Adolescents"
R104,Bioinformatics,R170804,The Association between Primary Tooth Emergence and Anthropometric Measures in Young Adults: Findings from a Large Prospective Cohort Study
R104,Bioinformatics,R170798,Human Collective Intelligence under Dual Exploration-Exploitation Dilemmas
R104,Bioinformatics,R170796,Nonlinear Complexity Analysis of Brain fMRI Signals in Schizophrenia
R104,Bioinformatics,R170812,"Social Opportunity Rapidly Regulates Expression of CRF and CRF Receptors in the Brain during Social Ascent of a Teleost Fish, Astatotilapia burtoni"
R104,Bioinformatics,R170806,Increasing Specificity of Correlate Research: Exploring Correlates of Children’s Lunchtime and After-School Physical Activity
R104,Bioinformatics,R170814,A Role for Ultrasonic Vocalisation in Social Communication and Divergence of Natural Populations of the House Mouse (Mus musculus domesticus)
R104,Bioinformatics,R170816,Dynamic Eye Tracking Based Metrics for Infant Gaze Patterns in the Face-Distractor Competition Paradigm
R104,Bioinformatics,R170809,The Neural Basis of Event Simulation: An fMRI Study
R104,Bioinformatics,R170820,"Does Competition Really Bring Out the Worst? Testosterone, Social Distance and Inter-Male Competition Shape Parochial Altruism in Human Males"
R104,Bioinformatics,R170818,How Psychological and Behavioral Team States Change during Positive and Negative Momentum
R104,Bioinformatics,R170822,When Does Hardship Matter for Health? Neighborhood and Individual Disadvantages and Functional Somatic Symptoms from Adolescence to Mid-Life in the Northern Swedish Cohort
R104,Bioinformatics,R170832,"Unintended Pregnancies among Young Women Living in Urban Slums: Evidence from a Prospective Study in Nairobi City, Kenya"
R104,Bioinformatics,R170828,Chronic Treatment with Mood-Stabilizers Attenuates Abnormal Hyperlocomotion of GluA1-Subunit Deficient Mice
R104,Bioinformatics,R170801,The Associations between the Family Education and Mortality of Patients on Peritoneal Dialysis
R104,Bioinformatics,R170838,Lifetime Victimization and Physical Health Outcomes among Lesbian and Heterosexual Women
R104,Bioinformatics,R170836,"Behavioural Repertoire of Working Donkeys and Consistency of Behaviour over Time, as a Preliminary Step towards Identifying Pain-Related Behaviours"
R104,Bioinformatics,R170842,Survey of Academic Field Experiences (SAFE): Trainees Report Harassment and Assault
R104,Bioinformatics,R170834,Cortical Thinning in Temporo-Parietal Junction (TPJ) in Non-Affective First-Episode of Psychosis Patients with Persistent Negative Symptoms
R104,Bioinformatics,R170840,Health in Elite Sports from a Salutogenetic Perspective: Athletes' Sense of Coherence
R104,Bioinformatics,R170825,Human Coronaviruses Associated with Upper Respiratory Tract Infections in Three Rural Areas of Ghana
R104,Bioinformatics,R170844,Atypical Mismatch Negativity in Response to Emotional Voices in People with Autism Spectrum Conditions
R104,Bioinformatics,R170847,Resilience amongst Australian Aboriginal Youth: An Ecological Analysis of Factors Associated with Psychosocial Functioning in High and Low Family Risk Contexts
R104,Bioinformatics,R170849,Invasive Cane Toads: Social Facilitation Depends upon an Individual’s Personality
R104,Bioinformatics,R170830,Identifying Determinants of Socioeconomic Inequality in Health Service Utilization among Patients with Chronic Non-Communicable Diseases in China
R104,Bioinformatics,R170853,Twitter in the Cross Fire—The Use of Social Media in the Westgate Mall Terror Attack in Kenya
R104,Bioinformatics,R170860,"Completed Suicide with Violent and Non-Violent Methods in Rural Shandong, China: A Psychological Autopsy Study"
R104,Bioinformatics,R170855,"No Genetic Tradeoffs between Hygienic Behaviour and Individual Innate Immunity in the Honey Bee, Apis mellifera"
R104,Bioinformatics,R170863,Does Mortality Vary between Asian Subgroups in New Zealand: An Application of Hierarchical Bayesian Modelling
R104,Bioinformatics,R170851,The Effect of Gender and Social Capital on the Dual Burden of Malnutrition: A Multilevel Study in Indonesia
R104,Bioinformatics,R170868,"“It Is Like That, We Didn't Understand Each Other”: Exploring the Influence of Patient-Provider Interactions on Prevention of Mother-To-Child Transmission of HIV Service Use in Rural Tanzania"
R104,Bioinformatics,R170866,Motor Contagion during Human-Human and Human-Robot Interaction
R104,Bioinformatics,R170872,Assessment of Activity Limitations with the Health Assessment Questionnaire Predicts the Need for Support Measures in Patients with Rheumatoid Arthritis: A Multicenter Observational Study
R104,Bioinformatics,R170874,"A “Migrant Friendly Hospital” Initiative in Geneva, Switzerland: Evaluation of the Effects on Staff Knowledge and Practices"
R104,Bioinformatics,R170878,Differential Reward Learning for Self and Others Predicts Self-Reported Altruism
